"school" "1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12"
"sch03" 0.0873563218390805 0.0873563218390805 0.0850574712643678 0.0850574712643678 0.0850574712643678 0.0827586206896552 0.0781609195402299 0.0781609195402299 0.0804597701149425 0.0804597701149425 0.0850574712643678 0.0850574712643678
"sch03" 0.0873563218390805 0.0873563218390805 0.0850574712643678 0.0850574712643678 0.0850574712643678 0.0827586206896552 0.0781609195402299 0.0781609195402299 0.0804597701149425 0.0804597701149425 0.0850574712643678 0.0850574712643678
"sch03" 0.0873563218390805 0.0873563218390805 0.0850574712643678 0.0850574712643678 0.0850574712643678 0.0827586206896552 0.0781609195402299 0.0781609195402299 0.0804597701149425 0.0804597701149425 0.0850574712643678 0.0850574712643678
"sch03" 0.0873563218390805 0.0873563218390805 0.0850574712643678 0.0850574712643678 0.0850574712643678 0.0827586206896552 0.0781609195402299 0.0781609195402299 0.0804597701149425 0.0804597701149425 0.0850574712643678 0.0850574712643678
"sch03" 0.0873563218390805 0.0873563218390805 0.0850574712643678 0.0850574712643678 0.0850574712643678 0.0827586206896552 0.0781609195402299 0.0781609195402299 0.0804597701149425 0.0804597701149425 0.0850574712643678 0.0850574712643678
"sch03" 0.0873563218390805 0.0873563218390805 0.0850574712643678 0.0850574712643678 0.0850574712643678 0.0827586206896552 0.0781609195402299 0.0781609195402299 0.0804597701149425 0.0804597701149425 0.0850574712643678 0.0850574712643678
"sch03" 0.0873563218390805 0.0873563218390805 0.0850574712643678 0.0850574712643678 0.0850574712643678 0.0827586206896552 0.0781609195402299 0.0781609195402299 0.0804597701149425 0.0804597701149425 0.0850574712643678 0.0850574712643678
"sch03" 0.0873563218390805 0.0873563218390805 0.0850574712643678 0.0850574712643678 0.0850574712643678 0.0827586206896552 0.0781609195402299 0.0781609195402299 0.0804597701149425 0.0804597701149425 0.0850574712643678 0.0850574712643678
"sch03" 0.0873563218390805 0.0873563218390805 0.0850574712643678 0.0850574712643678 0.0850574712643678 0.0827586206896552 0.0781609195402299 0.0781609195402299 0.0804597701149425 0.0804597701149425 0.0850574712643678 0.0850574712643678
"sch03" 0.0873563218390805 0.0873563218390805 0.0850574712643678 0.0850574712643678 0.0850574712643678 0.0827586206896552 0.0781609195402299 0.0781609195402299 0.0804597701149425 0.0804597701149425 0.0850574712643678 0.0850574712643678
"sch03" 0.0873563218390805 0.0873563218390805 0.0850574712643678 0.0850574712643678 0.0850574712643678 0.0827586206896552 0.0781609195402299 0.0781609195402299 0.0804597701149425 0.0804597701149425 0.0850574712643678 0.0850574712643678
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch04" 0.082089552238806 0.0771144278606965 0.0895522388059701 0.0895522388059701 0.0970149253731343 0.0945273631840796 0.0845771144278607 0.082089552238806 0.0746268656716418 0.0746268656716418 0.0771144278606965 0.0771144278606965
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch05" 0.0725552050473186 0.0694006309148265 0.0946372239747634 0.0946372239747634 0.0883280757097792 0.0883280757097792 0.0851735015772871 0.082018927444795 0.0694006309148265 0.0694006309148265 0.0914826498422713 0.0946372239747634
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch06" 0.092 0.092 0.08 0.08 0.076 0.076 0.076 0.076 0.096 0.096 0.08 0.08
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch07" 0.092485549132948 0.0867052023121387 0.104046242774566 0.104046242774566 0.0635838150289017 0.069364161849711 0.0635838150289017 0.0578034682080925 0.0867052023121387 0.0867052023121387 0.092485549132948 0.092485549132948
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch08" 0.0806451612903226 0.0725806451612903 0.0887096774193548 0.0913978494623656 0.0779569892473118 0.0725806451612903 0.0940860215053763 0.0913978494623656 0.0833333333333333 0.0833333333333333 0.0806451612903226 0.0833333333333333
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch09" 0.0723404255319149 0.0723404255319149 0.0893617021276596 0.0893617021276596 0.0808510638297872 0.0808510638297872 0.0851063829787234 0.0936170212765957 0.0765957446808511 0.0808510638297872 0.0893617021276596 0.0893617021276596
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch10" 0.0721153846153846 0.0721153846153846 0.105769230769231 0.105769230769231 0.0576923076923077 0.0576923076923077 0.0913461538461538 0.0913461538461538 0.0721153846153846 0.0721153846153846 0.100961538461538 0.100961538461538
"sch11" 0.0897435897435897 0.0897435897435897 0.0769230769230769 0.0769230769230769 0.0811965811965812 0.0811965811965812 0.0769230769230769 0.0769230769230769 0.094017094017094 0.094017094017094 0.0811965811965812 0.0811965811965812
"sch11" 0.0897435897435897 0.0897435897435897 0.0769230769230769 0.0769230769230769 0.0811965811965812 0.0811965811965812 0.0769230769230769 0.0769230769230769 0.094017094017094 0.094017094017094 0.0811965811965812 0.0811965811965812
"sch11" 0.0897435897435897 0.0897435897435897 0.0769230769230769 0.0769230769230769 0.0811965811965812 0.0811965811965812 0.0769230769230769 0.0769230769230769 0.094017094017094 0.094017094017094 0.0811965811965812 0.0811965811965812
"sch11" 0.0897435897435897 0.0897435897435897 0.0769230769230769 0.0769230769230769 0.0811965811965812 0.0811965811965812 0.0769230769230769 0.0769230769230769 0.094017094017094 0.094017094017094 0.0811965811965812 0.0811965811965812
"sch11" 0.0897435897435897 0.0897435897435897 0.0769230769230769 0.0769230769230769 0.0811965811965812 0.0811965811965812 0.0769230769230769 0.0769230769230769 0.094017094017094 0.094017094017094 0.0811965811965812 0.0811965811965812
"sch11" 0.0897435897435897 0.0897435897435897 0.0769230769230769 0.0769230769230769 0.0811965811965812 0.0811965811965812 0.0769230769230769 0.0769230769230769 0.094017094017094 0.094017094017094 0.0811965811965812 0.0811965811965812
"sch11" 0.0897435897435897 0.0897435897435897 0.0769230769230769 0.0769230769230769 0.0811965811965812 0.0811965811965812 0.0769230769230769 0.0769230769230769 0.094017094017094 0.094017094017094 0.0811965811965812 0.0811965811965812
"sch11" 0.0897435897435897 0.0897435897435897 0.0769230769230769 0.0769230769230769 0.0811965811965812 0.0811965811965812 0.0769230769230769 0.0769230769230769 0.094017094017094 0.094017094017094 0.0811965811965812 0.0811965811965812
"sch11" 0.0897435897435897 0.0897435897435897 0.0769230769230769 0.0769230769230769 0.0811965811965812 0.0811965811965812 0.0769230769230769 0.0769230769230769 0.094017094017094 0.094017094017094 0.0811965811965812 0.0811965811965812
"sch11" 0.0897435897435897 0.0897435897435897 0.0769230769230769 0.0769230769230769 0.0811965811965812 0.0811965811965812 0.0769230769230769 0.0769230769230769 0.094017094017094 0.094017094017094 0.0811965811965812 0.0811965811965812
